,年化收益率,季度胜率,夏普比率,卡玛比率,fastperiod,slowperiod,signalperiod
绩效数据,0.08359547157585134,0.47619047619047616,0.26049257147713056,0.3206642564191234,80,170,10
绩效数据,0.058112502925135034,0.4523809523809524,0.10920131827549535,0.2229140189996324,80,170,15
绩效数据,0.05808670718466802,0.4523809523809524,0.10982299336522856,0.20661374456513026,80,170,20
绩效数据,0.06356778078312608,0.42857142857142855,0.14119301518948288,0.20635541990142098,80,170,25
绩效数据,0.06612482374201867,0.4523809523809524,0.15747457470474538,0.2586504320830415,80,180,5
绩效数据,0.07486341592976853,0.5,0.2087013861834013,0.2871689237416721,80,180,10
绩效数据,0.060115576892770806,0.4523809523809524,0.1213491971762468,0.2127418361637024,80,180,15
绩效数据,0.06170874783554203,0.4523809523809524,0.13115904996119995,0.20517160179826202,80,180,20
绩效数据,0.07487964455274643,0.47619047619047616,0.20901726206073165,0.2680981709067815,80,180,25
绩效数据,0.05794129678107973,0.47619047619047616,0.10865816511605904,0.22664017232540326,80,190,5
绩效数据,0.0639194273418704,0.5,0.1437186321123305,0.22723961683061078,80,190,10
绩效数据,0.05995996033755735,0.47619047619047616,0.11976571435754724,0.2106470602895504,80,190,15
绩效数据,0.08063862969667257,0.4523809523809524,0.2427656206601217,0.29352914898551535,80,190,20
绩效数据,0.0757102317687448,0.4523809523809524,0.21280036727412455,0.26408371686044274,80,190,25
绩效数据,0.08325529538443655,0.5238095238095238,0.2595303624382132,0.3393490802467682,80,200,5
绩效数据,0.07162308787539362,0.5,0.19048151337872982,0.2908016641548574,80,200,10
绩效数据,0.06360427673527247,0.4523809523809524,0.1417548880842923,0.23674961650326318,80,200,15
绩效数据,0.07660200477210721,0.42857142857142855,0.2185990194101517,0.26641384908452576,80,200,20
绩效数据,0.07166024342582844,0.4523809523809524,0.1879073430081794,0.280262734273747,80,200,25
绩效数据,0.0761285946920438,0.5238095238095238,0.21747709423668468,0.28134921281887565,80,210,5
绩效数据,0.07319401984020746,0.5,0.19955798201677016,0.2975291573971794,80,210,10
绩效数据,0.06699193174355433,0.4523809523809524,0.1621806498917443,0.26279227406720523,80,210,15
绩效数据,0.0840906277300999,0.47619047619047616,0.263884896589376,0.31784365235797435,80,210,20
绩效数据,0.07481886356391931,0.42857142857142855,0.2064533061454171,0.3236564732205244,80,210,25
绩效数据,0.08648060980221284,0.5238095238095238,0.2800462913379696,0.36790220729306355,80,220,5
绩效数据,0.0730017804358225,0.5,0.1984895154506059,0.3400529901760304,80,220,10
绩效数据,0.06277096569539786,0.4523809523809524,0.1366137534975715,0.23490415477495477,80,220,15
绩效数据,0.08597858526256852,0.47619047619047616,0.2750205509496674,0.3522103538624009,80,220,20
绩效数据,0.0850164710507717,0.4523809523809524,0.27138932466843074,0.47157785040328415,80,220,25
绩效数据,0.08840051846804409,0.5238095238095238,0.2919368950910333,0.378450890895454,80,230,5
绩效数据,0.07825467446726186,0.5238095238095238,0.23014201781572,0.3424005429795308,80,230,10
绩效数据,0.06782755392579021,0.42857142857142855,0.16693899068926213,0.2646371266222606,80,230,15
绩效数据,0.08216642119140416,0.4523809523809524,0.25168161396671734,0.364871436853401,80,230,20
绩效数据,0.08275960747949052,0.47619047619047616,0.2575234435583185,0.459059254201347,80,230,25
绩效数据,0.06908509706135169,0.5476190476190477,0.17619125689053994,0.21249672549778084,85,90,5
绩效数据,0.06361842374877957,0.47619047619047616,0.1430011751144402,0.2472867529230499,85,90,10
绩效数据,0.0706441575471568,0.47619047619047616,0.1870608635413734,0.269688652889088,85,90,15
绩效数据,0.05905070851143668,0.47619047619047616,0.11643713750638886,0.2041001437104941,85,90,20
绩效数据,0.05187372779640165,0.4523809523809524,0.07253839727749443,0.18997648518181207,85,90,25
绩效数据,0.08737384110915469,0.5476190476190477,0.28726520833143937,0.29962065954780315,85,100,5
绩效数据,0.06812773284446827,0.5,0.1711178323980743,0.2585663044747156,85,100,10
绩效数据,0.07176221072627631,0.47619047619047616,0.19332538424214146,0.2739568934089613,85,100,15
绩效数据,0.038619829582698495,0.42857142857142855,-0.008416774020428482,0.1303597985686598,85,100,20
绩效数据,0.04561806143601066,0.42857142857142855,0.03393126411454131,0.14468269743704612,85,100,25
绩效数据,0.07982197803427216,0.5238095238095238,0.24242927433893985,0.2745851816449254,85,110,5
绩效数据,0.06183269638739097,0.4523809523809524,0.13281528358308875,0.23718432632396091,85,110,10
绩效数据,0.06417957338831548,0.4523809523809524,0.14717006836309793,0.24618672267656444,85,110,15
绩效数据,0.04133514115803094,0.42857142857142855,0.008093836425594218,0.13952523181464344,85,110,20
绩效数据,0.056799325194955896,0.4523809523809524,0.10016616583755403,0.1743793359170638,85,110,25
绩效数据,0.06997108560653098,0.47619047619047616,0.18135562271168956,0.25919367172113167,85,120,5
绩效数据,0.06376628798800477,0.4523809523809524,0.1440141474227115,0.2446013992962271,85,120,10
绩效数据,0.061389152831390126,0.4523809523809524,0.12953760666900407,0.2340384347677174,85,120,15
绩效数据,0.04533214092335136,0.4523809523809524,0.03235293576568846,0.17388976923090374,85,120,20
绩效数据,0.0462370456911938,0.42857142857142855,0.03746869227840343,0.14472472413532,85,120,25
绩效数据,0.0678627179933311,0.4523809523809524,0.16915473492975122,0.24306993528052875,85,130,5
绩效数据,0.07334678933077221,0.4523809523809524,0.20117183893142765,0.27214715789034366,85,130,10
绩效数据,0.052074881577543364,0.4523809523809524,0.07300975667985002,0.19852894547341998,85,130,15
绩效数据,0.04672395007918584,0.42857142857142855,0.04046683698286731,0.15447370894261805,85,130,20
绩效数据,0.06047591835112098,0.40476190476190477,0.12273603761292738,0.18085466274422468,85,130,25
绩效数据,0.060082399424063127,0.4523809523809524,0.1218883676026234,0.2152024759889674,85,140,5
绩效数据,0.06833208743231745,0.4523809523809524,0.17122090694817574,0.2621153705218206,85,140,10
绩效数据,0.05201606103605538,0.42857142857142855,0.07234034990208298,0.19300895833983292,85,140,15
绩效数据,0.05765765432661629,0.47619047619047616,0.10548145691846228,0.19062154842793225,85,140,20
绩效数据,0.05582132374229598,0.40476190476190477,0.09456446131726594,0.17841845772045747,85,140,25
绩效数据,0.05882883127288707,0.4523809523809524,0.11403330903848209,0.21071245940274622,85,150,5
绩效数据,0.0673510037655547,0.47619047619047616,0.1645682333459643,0.2583520271426047,85,150,10
绩效数据,0.049850893841384636,0.42857142857142855,0.059386625613817814,0.18497496544319073,85,150,15
绩效数据,0.05876779711516411,0.47619047619047616,0.11256683657134105,0.200155410997139,85,150,20
绩效数据,0.061210960294962646,0.4523809523809524,0.12679901780241087,0.18204339886165855,85,150,25
绩效数据,0.05899834567548656,0.4523809523809524,0.11445515496394706,0.2307748699744723,85,160,5
绩效数据,0.08068553209948326,0.47619047619047616,0.24392833414715165,0.3095020061102947,85,160,10
绩效数据,0.05553708071679564,0.4523809523809524,0.09338287190143979,0.2130349450278669,85,160,15
绩效数据,0.04551003366507489,0.4523809523809524,0.033303763438984516,0.13703542075722128,85,160,20
绩效数据,0.05948680876478618,0.42857142857142855,0.11692247712017659,0.19310766004452737,85,160,25
绩效数据,0.06622646321969028,0.47619047619047616,0.15819846973174578,0.25904799979405796,85,170,5
绩效数据,0.07782793494144102,0.5,0.22610936559037187,0.2985405359426482,85,170,10
绩效数据,0.06236901119328908,0.4523809523809524,0.13473993077473703,0.22071647061862312,85,170,15
绩效数据,0.06260107433268391,0.42857142857142855,0.13596828728837315,0.20813844301878928,85,170,20
绩效数据,0.07471547393906697,0.47619047619047616,0.20786649429949777,0.2719685287793121,85,170,25
绩效数据,0.07440032564940458,0.5,0.2069310290241166,0.2910204562724486,85,180,5
绩效数据,0.06778825691479895,0.47619047619047616,0.16603247098073348,0.2600218918827513,85,180,10
绩效数据,0.05818163999617565,0.42857142857142855,0.10913443142346348,0.20420281736378748,85,180,15
绩效数据,0.07757156634773299,0.4523809523809524,0.22442397285548446,0.26926258581703594,85,180,20
绩效数据,0.08064611612231753,0.5,0.24139393640983037,0.2804788500481594,85,180,25
绩效数据,0.08523442894380784,0.5238095238095238,0.2717416860634826,0.34741604043178614,85,190,5
绩效数据,0.06776619719407884,0.5238095238095238,0.16744240726588008,0.2751420457013638,85,190,10
绩效数据,0.06233090019080123,0.4523809523809524,0.13419833935665157,0.2320098187405658,85,190,15
绩效数据,0.07947859519179445,0.4523809523809524,0.23591231613326846,0.27641833301713953,85,190,20
绩效数据,0.07037054307755009,0.42857142857142855,0.18015767778413433,0.261912850961965,85,190,25
绩效数据,0.0832200752683645,0.5476190476190477,0.2602781441739121,0.29156367065719363,85,200,5
绩效数据,0.07365713430673515,0.5238095238095238,0.202290927513443,0.29941168902073556,85,200,10
绩效数据,0.06464941978885252,0.4523809523809524,0.14823137155956387,0.2536031967024533,85,200,15
绩效数据,0.08519152968963284,0.5238095238095238,0.26954755035862643,0.2971552890523926,85,200,20
绩效数据,0.07741107787247326,0.4523809523809524,0.22182761439654597,0.33487004825994804,85,200,25
绩效数据,0.08585120363051946,0.5238095238095238,0.2765938559579694,0.3425420486854138,85,210,5
绩效数据,0.07827948787725814,0.5238095238095238,0.23014740629994598,0.35207213919966474,85,210,10
绩效数据,0.06204830314795995,0.4523809523809524,0.13250034903726096,0.23705874909778826,85,210,15
绩效数据,0.08779901921479705,0.47619047619047616,0.2857725592013116,0.37363178566379873,85,210,20
绩效数据,0.0882590376554575,0.47619047619047616,0.29057215461077357,0.48956404261201525,85,210,25
绩效数据,0.08669959496280089,0.5238095238095238,0.2819504846659767,0.37116907821992096,85,220,5
绩效数据,0.07769020235119917,0.5238095238095238,0.22668046275093406,0.3290932273522539,85,220,10
绩效数据,0.06483046652580748,0.42857142857142855,0.1491346341431972,0.25992336442864594,85,220,15
绩效数据,0.07918924611220524,0.5,0.23398503283676145,0.35165087627451225,85,220,20
绩效数据,0.08053292566003711,0.47619047619047616,0.2438248367715683,0.4467080731540554,85,220,25
绩效数据,0.08953278469664228,0.5238095238095238,0.298475110840111,0.41187918197641493,85,230,5
绩效数据,0.08812225056283829,0.5,0.2870784142610209,0.387129256844556,85,230,10
绩效数据,0.07370372243370293,0.42857142857142855,0.2024341664291771,0.34943597758747724,85,230,15
绩效数据,0.08648751617398864,0.4523809523809524,0.28190501204083984,0.4797375903745965,85,230,20
绩效数据,0.07852929661460073,0.40476190476190477,0.23183659097478906,0.43559414350519765,85,230,25
绩效数据,0.08185301645708742,0.5238095238095238,0.25439275659883964,0.28068875610277066,90,100,5
绩效数据,0.07198294984392328,0.47619047619047616,0.19484250231291808,0.27611973054799566,90,100,10
绩效数据,0.07816779249459826,0.47619047619047616,0.2321039993454155,0.29984419710415877,90,100,15
绩效数据,0.04018530432059397,0.42857142857142855,0.0011280322741921154,0.13564400032981416,90,100,20
绩效数据,0.049458884214865995,0.42857142857142855,0.056978564254181116,0.15184348326295244,90,100,25
绩效数据,0.07888420433748977,0.5,0.23579847377731458,0.2713592685917277,90,110,5
绩效数据,0.0684219873848495,0.47619047619047616,0.17307482026045606,0.26246021816592574,90,110,10
绩效数据,0.05879355931368058,0.4523809523809524,0.11405464212114212,0.22552648635337277,90,110,15
绩效数据,0.04435576181816425,0.4523809523809524,0.026292895647171313,0.17014447210121525,90,110,20
绩效数据,0.05015231538142295,0.4523809523809524,0.06082365465409466,0.15697975291934355,90,110,25
绩效数据,0.06584870892320183,0.4523809523809524,0.1565861036184222,0.23585617979288617,90,120,5
绩效数据,0.06815089234997318,0.4523809523809524,0.1698229367873899,0.2614203234666221,90,120,10
绩效数据,0.050960551066987936,0.4523809523809524,0.06605495310038538,0.19428070036046646,90,120,15
绩效数据,0.046362125750624594,0.42857142857142855,0.03821113824848921,0.15327748418157358,90,120,20
绩效数据,0.057426322484753545,0.38095238095238093,0.10438642121246597,0.17974783110536785,90,120,25
绩效数据,0.0632433372029968,0.4523809523809524,0.14095853841166897,0.22652428808359473,90,130,5
绩效数据,0.06966665249711856,0.47619047619047616,0.17836471752990932,0.2672346348321976,90,130,10
绩效数据,0.0456550188734004,0.42857142857142855,0.03404949116548275,0.1694059000283091,90,130,15
绩效数据,0.052600829601703314,0.4523809523809524,0.07551088586143138,0.17390321726358954,90,130,20
绩效数据,0.054082485554239446,0.42857142857142855,0.08429194863462722,0.17228281805008458,90,130,25
绩效数据,0.06104927995268583,0.4523809523809524,0.1273700222782207,0.2186656380087882,90,140,5
绩效数据,0.07265999023249003,0.47619047619047616,0.19649413176982725,0.27871679290882556,90,140,10
绩效数据,0.05454050003425692,0.42857142857142855,0.08759765459525252,0.20237605249749335,90,140,15
绩效数据,0.05174814576463782,0.42857142857142855,0.07045424091488378,0.17624739895496802,90,140,20
绩效数据,0.05279115207392504,0.42857142857142855,0.07653757231251891,0.15700261369941101,90,140,25
绩效数据,0.05528807875436792,0.42857142857142855,0.0924707490048537,0.21626198225722404,90,150,5
绩效数据,0.07539292360150962,0.47619047619047616,0.2119940746268731,0.28920006467103493,90,150,10
绩效数据,0.0564062882550993,0.4523809523809524,0.09848017363740452,0.21636914224800155,90,150,15
绩效数据,0.0469678178552031,0.47619047619047616,0.04215328220231816,0.1414249598056345,90,150,20
绩效数据,0.060957456737029236,0.40476190476190477,0.1259306789651107,0.1978817165885927,90,150,25
绩效数据,0.06423240662097585,0.47619047619047616,0.14613110823732245,0.2512481513911685,90,160,5
绩效数据,0.07687125543603135,0.47619047619047616,0.22010189581532213,0.2948708045989443,90,160,10
绩效数据,0.052797105327843985,0.4523809523809524,0.07634710977920485,0.18278491525076385,90,160,15
绩效数据,0.0562915466960725,0.42857142857142855,0.0983264898271588,0.17794317431255785,90,160,20
绩效数据,0.0762951138078094,0.5,0.2168103811852509,0.26483182687075074,90,160,25
绩效数据,0.0758702705582146,0.5,0.21588582090996072,0.29677021656345953,90,170,5
绩效数据,0.058688489024427026,0.47619047619047616,0.11177578571155812,0.2251170430160464,90,170,10
绩效数据,0.05905635920690333,0.4523809523809524,0.11446827391716193,0.2072728602028095,90,170,15
绩效数据,0.08241884302020663,0.47619047619047616,0.25328306775882514,0.28608821294373366,90,170,20
绩效数据,0.07666410510704313,0.5,0.21751110375936705,0.2666298276259353,90,170,25
绩效数据,0.07986101737695361,0.5238095238095238,0.23930628248302835,0.32551398285599636,90,180,5
绩效数据,0.06942283856915155,0.5,0.17740376760798793,0.2818682855643684,90,180,10
绩效数据,0.060504147049252444,0.4523809523809524,0.1232932187697378,0.22521022714222375,90,180,15
绩效数据,0.08583002468016665,0.5,0.27401784006522617,0.2985079478022915,90,180,20
绩效数据,0.0723356415859604,0.47619047619047616,0.19170735253733862,0.2692267713930131,90,180,25
绩效数据,0.0815438557372179,0.5238095238095238,0.24967220539257717,0.2856909924872648,90,190,5
绩效数据,0.06873951316660021,0.5,0.17318476548468836,0.2794218636577198,90,190,10
绩效数据,0.06611873110562105,0.4523809523809524,0.1570333078497616,0.2593669305163156,90,190,15
绩效数据,0.08536322689739317,0.47619047619047616,0.2709571630226608,0.2977541834916331,90,190,20
绩效数据,0.07084475587904593,0.47619047619047616,0.18250194153579455,0.28527429219589295,90,190,25
绩效数据,0.08594017088042016,0.5238095238095238,0.27721890820707623,0.3428970236043218,90,200,5
绩效数据,0.07597868002008945,0.5,0.21630990947485532,0.32102849789997273,90,200,10
绩效数据,0.0625368327324527,0.4523809523809524,0.1350404666106599,0.22280212814081385,90,200,15
绩效数据,0.08550474399270991,0.47619047619047616,0.2725492509859163,0.3638684175111832,90,200,20
绩效数据,0.07186387168211761,0.47619047619047616,0.18852015974215985,0.29184866466153103,90,200,25
绩效数据,0.08285761379966083,0.5238095238095238,0.2582944728024696,0.3309773694327874,90,210,5
绩效数据,0.07667087706761966,0.4523809523809524,0.2207249838991372,0.3247753978558326,90,210,10
绩效数据,0.06807393023699215,0.4523809523809524,0.16826733349780307,0.27292731219258376,90,210,15
绩效数据,0.08053428846833377,0.42857142857142855,0.24157781656034097,0.3576237241848047,90,210,20
绩效数据,0.07100331819323813,0.40476190476190477,0.18616242551678966,0.39341544977746473,90,210,25
绩效数据,0.0882624351169159,0.5238095238095238,0.2905243087002781,0.4104839142356961,90,220,5
绩效数据,0.0883700358295676,0.4523809523809524,0.2882873301908404,0.3858699948032589,90,220,10
绩效数据,0.06788396056274193,0.4523809523809524,0.16744492224549548,0.32184396307918944,90,220,15
绩效数据,0.08789773654172195,0.42857142857142855,0.28985671282221553,0.4875599415189227,90,220,20
绩效数据,0.08710688785968546,0.42857142857142855,0.2827358600107785,0.4831731830842393,90,220,25
绩效数据,0.08219744776888871,0.5238095238095238,0.2529576752223279,0.30755378115114584,90,230,5
绩效数据,0.09229803038564532,0.4523809523809524,0.3127286635826288,0.45415571051694603,90,230,10
绩效数据,0.08502849224473175,0.42857142857142855,0.2720641857347643,0.47164453076224155,90,230,15
绩效数据,0.09251413055241153,0.4523809523809524,0.3183413693976919,0.5131666167580713,90,230,20
绩效数据,0.08532195955594779,0.40476190476190477,0.27092384046315054,0.4732723645464061,90,230,25
绩效数据,0.08250884427888083,0.5238095238095238,0.25809903068524,0.28382791997339296,95,100,5
绩效数据,0.0711820843761648,0.4523809523809524,0.18971097556730432,0.27304768699265164,95,100,10
绩效数据,0.07201833828268689,0.47619047619047616,0.19483804572811683,0.27625547722407817,95,100,15
绩效数据,0.04723786829311272,0.42857142857142855,0.043963479132998744,0.15944966774948616,95,100,20
绩效数据,0.05233223529794251,0.4523809523809524,0.07381567582445876,0.16066494464482037,95,100,25
绩效数据,0.07497030868010635,0.5,0.21179745668338662,0.27266187650042467,95,110,5
绩效数据,0.0686224514171152,0.47619047619047616,0.17339949056551918,0.26322917907533266,95,110,10
绩效数据,0.052767953880341834,0.4523809523809524,0.07716974771208895,0.20117119657881177,95,110,15
绩效数据,0.04711451654095744,0.4523809523809524,0.04286566278167015,0.1807267921139033,95,110,20
绩效数据,0.0489815689712958,0.40476190476190477,0.053802541042797254,0.1533152464893763,95,110,25
绩效数据,0.058773144653832654,0.4523809523809524,0.11376953068493362,0.21051300168443196,95,120,5
绩效数据,0.06322815010799188,0.4523809523809524,0.13946851872862978,0.24253715371100157,95,120,10
绩效数据,0.048682678256322554,0.4523809523809524,0.05212972151337306,0.18064022596661058,95,120,15
绩效数据,0.047386000495733605,0.4523809523809524,0.04419142633259472,0.15666250897296277,95,120,20
绩效数据,0.058047336254330784,0.42857142857142855,0.10756509987606061,0.18491307431067233,95,120,25
绩效数据,0.057047333284481194,0.4523809523809524,0.10299917061416056,0.204331509544729,95,130,5
绩效数据,0.06819127436158268,0.4523809523809524,0.16984398371911663,0.2615752250119017,95,130,10
绩效数据,0.053231922497263495,0.42857142857142855,0.07971852735590987,0.19752049092109977,95,130,15
绩效数据,0.05014400263606533,0.42857142857142855,0.06078148861660705,0.17078389780367492,95,130,20
绩效数据,0.05254102437354091,0.42857142857142855,0.07489632869383894,0.1643358614181993,95,130,25
绩效数据,0.048630298542474026,0.42857142857142855,0.05241927807144453,0.17418346728395945,95,140,5
绩效数据,0.0748743926546982,0.47619047619047616,0.20932915237749966,0.287211029411646,95,140,10
绩效数据,0.06288161354624933,0.4523809523809524,0.13695776066821874,0.24120787250953846,95,140,15
绩效数据,0.04908802507270216,0.42857142857142855,0.054746243146460614,0.16327151914104143,95,140,20
绩效数据,0.05705879102959299,0.40476190476190477,0.10245437170938435,0.1850663697001724,95,140,25
绩效数据,0.05671966076324253,0.4523809523809524,0.10110844292998618,0.22186168421790273,95,150,5
绩效数据,0.07601457352622254,0.47619047619047616,0.2152054462937561,0.2915846544951401,95,150,10
绩效数据,0.05492735832733331,0.4523809523809524,0.08922510651896627,0.1901599050642488,95,150,15
绩效数据,0.052667169991706064,0.42857142857142855,0.07650174137242469,0.1664861592981803,95,150,20
绩效数据,0.06619493580575164,0.4523809523809524,0.15685318169112294,0.22977258836246608,95,150,25
绩效数据,0.07254654765722957,0.47619047619047616,0.1955385090723584,0.28376931439367736,95,160,5
绩效数据,0.06332366967037673,0.47619047619047616,0.13964469360934473,0.24289664815168194,95,160,10
绩效数据,0.05953658666027328,0.47619047619047616,0.11743134381347183,0.20895833690920737,95,160,15
绩效数据,0.07705367302992538,0.47619047619047616,0.2215203632697588,0.26746490013791563,95,160,20
绩效数据,0.07226574405121333,0.4523809523809524,0.19109482536176967,0.25133278282882915,95,160,25
绩效数据,0.08266406237398138,0.5,0.2549678976279865,0.31709145954975515,95,170,5
绩效数据,0.05980702895552281,0.5,0.11882953953474125,0.2126142019649222,95,170,10
绩效数据,0.058774718429245754,0.4523809523809524,0.11283153764620137,0.20648315287012864,95,170,15
绩效数据,0.08499686797401051,0.47619047619047616,0.2689570408113479,0.30939338151817597,95,170,20
绩效数据,0.06551493543988984,0.4523809523809524,0.15077252142741082,0.2190117143609408,95,170,25
绩效数据,0.07690248640169495,0.5,0.22193674054740817,0.26942983583753904,95,180,5
绩效数据,0.06667767109029143,0.5,0.16075140476527267,0.2631712983435695,95,180,10
绩效数据,0.0665753795130557,0.4523809523809524,0.1599872155037682,0.2684185766739622,95,180,15
绩效数据,0.08526520840703511,0.5,0.2704721205011745,0.29741228667465003,95,180,20
绩效数据,0.06887144739052586,0.47619047619047616,0.17112224465368456,0.2773282674639027,95,180,25
绩效数据,0.08242308060885972,0.5238095238095238,0.25583546251484973,0.32886400768742485,95,190,5
绩效数据,0.07379968925878444,0.47619047619047616,0.2033837801644299,0.3118217292267776,95,190,10
绩效数据,0.062145559918837856,0.4523809523809524,0.13275147474891058,0.22074207131206414,95,190,15
绩效数据,0.08389005255103377,0.4523809523809524,0.26291120302651055,0.3569970418165008,95,190,20
绩效数据,0.0726657224837679,0.47619047619047616,0.1928617920526115,0.29510508656368817,95,190,25
绩效数据,0.08258298346942405,0.5238095238095238,0.25607850945057953,0.3328810209431159,95,200,5
绩效数据,0.07692761579276586,0.4523809523809524,0.22216342037400982,0.32398296114227937,95,200,10
绩效数据,0.06392275771726275,0.4523809523809524,0.14343201219833737,0.25628410745454155,95,200,15
绩效数据,0.08065841394374562,0.42857142857142855,0.24214962026729406,0.3708236358679651,95,200,20
绩效数据,0.0817240624952833,0.42857142857142855,0.24974257483944376,0.4533151898851905,95,200,25
绩效数据,0.08647525217676044,0.5238095238095238,0.27993657850214965,0.40217222594204616,95,210,5
绩效数据,0.08401339912421824,0.4523809523809524,0.26245739125829415,0.3668466305251789,95,210,10
绩效数据,0.07405776077311677,0.4523809523809524,0.20373068043685166,0.3245202342908913,95,210,15
绩效数据,0.08330588785055504,0.4523809523809524,0.2617199271296796,0.4620894167089189,95,210,20
绩效数据,0.08976283293256504,0.40476190476190477,0.296864205488628,0.497905444406986,95,210,25
绩效数据,0.08015475392184213,0.5238095238095238,0.2406404053657608,0.29991074315610083,95,220,5
绩效数据,0.08383635415320079,0.4523809523809524,0.2609734372658399,0.3900009650180634,95,220,10
绩效数据,0.07569030346237926,0.42857142857142855,0.21196041591578793,0.3210165245371263,95,220,15
绩效数据,0.08989413312428973,0.4523809523809524,0.30280646922348575,0.49863375342058985,95,220,20
绩效数据,0.08492952956717681,0.40476190476190477,0.2683518282402068,0.47109559470109125,95,220,25
绩效数据,0.08341092396566507,0.5238095238095238,0.2597561969063575,0.39099486596658295,95,230,5
绩效数据,0.0821070189604225,0.4523809523809524,0.2505870239074039,0.40401047973173687,95,230,10
绩效数据,0.08967209102992357,0.42857142857142855,0.2975134992788466,0.4974021081609586,95,230,15
绩效数据,0.09742785226274986,0.5,0.34459371170177455,0.5404225389693974,95,230,20
绩效数据,0.09486890019981842,0.42857142857142855,0.3274162927799023,0.5262282881588511,95,230,25
绩效数据,0.07061399419645942,0.47619047619047616,0.18561374605665365,0.25292442605849874,100,110,5
绩效数据,0.06519827308290038,0.4523809523809524,0.15189313540747573,0.2500943575510449,100,110,10
绩效数据,0.04854797344017703,0.4523809523809524,0.05152535553135747,0.18508305117502732,100,110,15
绩效数据,0.044416277041327,0.42857142857142855,0.026489586912816707,0.14684432802382194,100,110,20
绩效数据,0.06303455420930693,0.42857142857142855,0.13731997209394115,0.18850632373316287,100,110,25
绩效数据,0.06214462562239609,0.4523809523809524,0.13408815714626127,0.22258893505492827,100,120,5
绩效数据,0.061512742147210586,0.4523809523809524,0.12899902217865308,0.23595701237283984,100,120,10
绩效数据,0.0448338375559465,0.42857142857142855,0.029100720806091298,0.16635885364430764,100,120,15
绩效数据,0.04920912810161915,0.42857142857142855,0.055073254358312326,0.16268993779007956,100,120,20
绩效数据,0.051543414172646296,0.42857142857142855,0.06908100966017368,0.16419446248786673,100,120,25
绩效数据,0.052576298506857855,0.42857142857142855,0.07588964038981265,0.188317206460955,100,130,5
绩效数据,0.07228805865309074,0.47619047619047616,0.19426921539296008,0.27729009884156786,100,130,10
绩效数据,0.05697862463275727,0.42857142857142855,0.1021841294457681,0.21856457000866417,100,130,15
绩效数据,0.057040077618571106,0.42857142857142855,0.10240598678844243,0.19427102494042373,100,130,20
绩效数据,0.051990137549835946,0.42857142857142855,0.07170760285789382,0.15462037029398074,100,130,25
绩效数据,0.05343441793644921,0.4523809523809524,0.08112677645682191,0.2090112987111988,100,140,5
绩效数据,0.07635881599052552,0.47619047619047616,0.216850652896074,0.29290513575761423,100,140,10
绩效数据,0.05382373034008037,0.4523809523809524,0.08234875757981168,0.18633911703305317,100,140,15
绩效数据,0.04571461623703943,0.40476190476190477,0.034515826514680506,0.13132942418206575,100,140,20
绩效数据,0.06334324325227292,0.4523809523809524,0.13987367645071966,0.20860315599197007,100,140,25
绩效数据,0.06260467551442628,0.42857142857142855,0.136222952800736,0.24488120279004083,100,150,5
绩效数据,0.061133648816391384,0.47619047619047616,0.12696099020212606,0.23449617598093872,100,150,10
绩效数据,0.04943152849952814,0.4523809523809524,0.05649446215528876,0.1553836763888261,100,150,15
绩效数据,0.07731894136173745,0.47619047619047616,0.22279329598009778,0.2546281869682727,100,150,20
绩效数据,0.06949639785019168,0.4523809523809524,0.17561371309127768,0.25297079818020896,100,150,25
绩效数据,0.0641867012458388,0.4523809523809524,0.1456398916116181,0.2370263620626938,100,160,5
绩效数据,0.060571742511226656,0.5,0.1241410118830955,0.21533276139208643,100,160,10
绩效数据,0.0636109998529526,0.47619047619047616,0.14183921662233753,0.22347363216500382,100,160,15
绩效数据,0.08444199494265914,0.47619047619047616,0.26511339904930714,0.30737361246579653,100,160,20
绩效数据,0.06855561784096786,0.5,0.16862119296059094,0.2291764968035376,100,160,25
绩效数据,0.08158113403434619,0.5238095238095238,0.24911368706995143,0.30180645069068357,100,170,5
绩效数据,0.06295489876876226,0.47619047619047616,0.1385382885462949,0.2481973698258167,100,170,10
绩效数据,0.0647133434683469,0.4523809523809524,0.14868361530930943,0.24710304689249663,100,170,15
绩效数据,0.0807475870610519,0.47619047619047616,0.24322697635494056,0.28083175547718636,100,170,20
绩效数据,0.0654951505635133,0.42857142857142855,0.1509300013570368,0.2573977781858335,100,170,25
绩效数据,0.08379611813565702,0.5238095238095238,0.2642561731288462,0.33434235938736423,100,180,5
绩效数据,0.07225683922686676,0.4523809523809524,0.19407413783848443,0.3053028106551402,100,180,10
绩效数据,0.0592516787861066,0.4523809523809524,0.11538386362792456,0.2104629569842782,100,180,15
绩效数据,0.08257606704478615,0.4523809523809524,0.25410945706859595,0.3229544476708064,100,180,20
绩效数据,0.06743716454567328,0.42857142857142855,0.16157517721310535,0.27387122291815225,100,180,25
绩效数据,0.0823781230439371,0.5238095238095238,0.25497464413252524,0.3344145808010636,100,190,5
绩效数据,0.08091487348625237,0.4523809523809524,0.2460166025740716,0.3744706243145977,100,190,10
绩效数据,0.06218552291207491,0.4523809523809524,0.13288947578446683,0.23390056384104768,100,190,15
绩效数据,0.07350511517649205,0.42857142857142855,0.19922655461741634,0.3379366482912842,100,190,20
绩效数据,0.07701542322263477,0.40476190476190477,0.22194152806161713,0.42719683941644393,100,190,25
