,年化收益率,季度胜率,夏普比率,卡玛比率,N1,N2,M
绩效数据,0.02754386782005347,0.5238095238095238,-0.05623659583761576,0.03915478763189978,230,95,15
绩效数据,0.07254140915166607,0.5476190476190477,0.14696678160973473,0.10825290187281347,230,95,20
绩效数据,0.04807335211372421,0.5238095238095238,0.03645846178285639,0.07100561037979748,230,95,25
绩效数据,0.004865603265533869,0.47619047619047616,-0.15629785361690235,0.009935546745234631,110,100,5
绩效数据,-0.029545386310733668,0.47619047619047616,-0.30952690704915164,-0.04817572102428463,110,100,10
绩效数据,-0.01341711510736665,0.4523809523809524,-0.23779495520744837,-0.021868111419851902,110,100,15
绩效数据,-0.0007549450484686249,0.47619047619047616,-0.18144350313613064,-0.0010820213411636675,110,100,20
绩效数据,-0.07212715386984825,0.40476190476190477,-0.49954058658367123,-0.09268268146713574,110,100,25
绩效数据,0.005969037130055588,0.40476190476190477,-0.1514994663672946,0.009006134688800465,120,100,5
绩效数据,-0.04719456582507786,0.42857142857142855,-0.388194592639667,-0.059628627587804905,120,100,10
绩效数据,-0.10308272957061171,0.3333333333333333,-0.6375688254537243,-0.1228819144270683,120,100,15
绩效数据,-0.06015020560512785,0.35714285714285715,-0.4463789087306455,-0.0793973312328778,120,100,20
绩效数据,-0.029630949648725702,0.38095238095238093,-0.31056361701410296,-0.04091301871928602,120,100,25
绩效数据,-0.05541842039534117,0.30952380952380953,-0.4250759803942943,-0.08624093832774032,130,100,5
绩效数据,-0.05609308428446935,0.38095238095238093,-0.42829074321357374,-0.07933739028353222,130,100,10
绩效数据,-0.05127540317440715,0.4523809523809524,-0.4071130101619485,-0.06811678063203552,130,100,15
绩效数据,-0.046381140846975644,0.4523809523809524,-0.3853880161398338,-0.06594117735463906,130,100,20
绩效数据,-0.07056112995795771,0.40476190476190477,-0.4933789224850462,-0.09732329367311288,130,100,25
绩效数据,-0.09361137740855485,0.4523809523809524,-0.5960545764209402,-0.1263665627614965,140,100,5
绩效数据,-0.11364926488336635,0.40476190476190477,-0.6857448786356322,-0.1453672856714375,140,100,10
绩效数据,-0.11993967583456222,0.30952380952380953,-0.7139702123855083,-0.15083608038163715,140,100,15
绩效数据,-0.08981207453126361,0.38095238095238093,-0.5795724783895356,-0.12258756858741815,140,100,20
绩效数据,-0.09289124346527078,0.35714285714285715,-0.5934751584490114,-0.1303637182821698,140,100,25
绩效数据,-0.12216393121061486,0.3333333333333333,-0.7239148095712568,-0.15226853610270452,150,100,5
绩效数据,-0.08885748386749093,0.3333333333333333,-0.5753071162343474,-0.12205080339146984,150,100,10
绩效数据,-0.0978982660617641,0.3333333333333333,-0.6158567206792138,-0.1337187935993899,150,100,15
绩效数据,-0.09241342268166419,0.38095238095238093,-0.5921719871638317,-0.13142036377781616,150,100,20
绩效数据,-0.05986318109782085,0.35714285714285715,-0.44684372204825257,-0.0886929983962512,150,100,25
绩效数据,-0.09705223836852361,0.38095238095238093,-0.6120747172031225,-0.1303066332502335,160,100,5
绩效数据,-0.062141112897780126,0.40476190476190477,-0.4567216742137567,-0.08878330993574494,160,100,10
绩效数据,-0.011160607204746875,0.5,-0.2289103035118563,-0.015758100615164417,160,100,15
绩效数据,-0.004351497242071067,0.40476190476190477,-0.19853421760030424,-0.006233700856753166,160,100,20
绩效数据,-0.02280693775285969,0.47619047619047616,-0.2812298490160226,-0.031790884587045286,160,100,25
绩效数据,-0.05376601280244264,0.4523809523809524,-0.41955412639761774,-0.07444150143729925,170,100,5
绩效数据,-0.03154169924548611,0.47619047619047616,-0.3202429791543438,-0.04331829893994799,170,100,10
绩效数据,-0.012204889346090653,0.47619047619047616,-0.23375870648723385,-0.016679899323120743,170,100,15
绩效数据,-0.008856712454545446,0.4523809523809524,-0.2190761939097378,-0.011976338446332526,170,100,20
绩效数据,-0.002443866252884286,0.47619047619047616,-0.19041426351860793,-0.003324548942418971,170,100,25
绩效数据,-0.03626957399719266,0.5238095238095238,-0.341513283040774,-0.04761795400201605,180,100,5
绩效数据,-0.020829321168986614,0.47619047619047616,-0.2727593164407365,-0.027377228378400325,180,100,10
绩效数据,-0.01959099758000571,0.5,-0.2673355046737833,-0.025425951336124585,180,100,15
绩效数据,-0.009795221649696706,0.47619047619047616,-0.22341222189064927,-0.013322691621238163,180,100,20
绩效数据,-0.0006294828132636932,0.5238095238095238,-0.1825121014922766,-0.0008829964261277679,180,100,25
绩效数据,0.027329413265883007,0.47619047619047616,-0.056848677805322725,0.03745801638114505,190,100,5
绩效数据,-0.002783018645516333,0.5,-0.19195320511949426,-0.003834545586782571,190,100,10
绩效数据,0.01617109458603072,0.5238095238095238,-0.10704685597154964,0.022350684009349406,190,100,15
绩效数据,-0.013606503962826921,0.47619047619047616,-0.24159175441780548,-0.019224510101442438,190,100,20
绩效数据,0.017226046767403247,0.5,-0.10267758903998367,0.02524748171259434,190,100,25
绩效数据,-0.003250118953354586,0.5,-0.1942833179120393,-0.0045768069704223814,200,100,5
绩效数据,0.00947867244176459,0.5238095238095238,-0.1375583210694478,0.01354232210293242,200,100,10
绩效数据,0.013055987694116311,0.5,-0.12147686833407988,0.01948273880261269,200,100,15
绩效数据,0.028835905689474695,0.5,-0.05035692852817233,0.045254227316784926,200,100,20
绩效数据,0.026407406192258565,0.5238095238095238,-0.06133375497651718,0.04023845534270565,200,100,25
绩效数据,0.03691984495276768,0.42857142857142855,-0.013888181856192424,0.052967693944428844,210,100,5
绩效数据,0.038062919894427116,0.4523809523809524,-0.008737796051184665,0.05659980080034165,210,100,10
绩效数据,0.0411139869295154,0.5,0.005026979010966161,0.06561363257201057,210,100,15
绩效数据,0.05064280444482083,0.4523809523809524,0.048035396551436474,0.07800099521656079,210,100,20
绩效数据,0.05254617211580137,0.5,0.056632549796095145,0.08149076377157516,210,100,25
绩效数据,0.04912359079951201,0.5,0.041172936232489854,0.07077422943476715,220,100,5
绩效数据,0.04163151920710262,0.5238095238095238,0.00736335470497625,0.06099870696482065,220,100,10
绩效数据,0.08597429131127798,0.5476190476190477,0.20757429272407,0.1285966539069922,220,100,15
绩效数据,0.03803841741726055,0.5238095238095238,-0.008854949651568801,0.05739026008911304,220,100,20
绩效数据,0.05914919717639533,0.5238095238095238,0.08646889665678247,0.09195452969424085,220,100,25
绩效数据,0.021155659763343326,0.5476190476190477,-0.08504900204664848,0.029719951457108186,230,100,5
绩效数据,0.056799540993337505,0.5238095238095238,0.07584430027634746,0.08308704526532748,230,100,10
绩效数据,0.06932395766149413,0.5238095238095238,0.1324225725859295,0.10355249491252316,230,100,15
绩效数据,0.05864706327580005,0.5952380952380952,0.08420765580867941,0.08823687590546994,230,100,20
绩效数据,0.053629275456968495,0.5714285714285714,0.06155048616954214,0.08574028942608246,230,100,25
绩效数据,-0.05388215655510009,0.40476190476190477,-0.41764145438618205,-0.09106565534541043,110,105,5
绩效数据,0.028205005537023986,0.5476190476190477,-0.05250213939561249,0.06146205014686289,110,105,10
绩效数据,-0.019738593196637955,0.3333333333333333,-0.26593487124751064,-0.03467126569247354,110,105,15
绩效数据,-0.059524495478417316,0.4523809523809524,-0.4431019094378953,-0.08201675911916072,110,105,20
绩效数据,-0.04254569141010667,0.40476190476190477,-0.367719560617602,-0.061729725271709494,110,105,25
绩效数据,-0.044123091730746244,0.42857142857142855,-0.37449154683260416,-0.06044041757012784,120,105,5
绩效数据,-0.05978472342976382,0.40476190476190477,-0.4442608367752296,-0.07672781502633436,120,105,10
绩效数据,-0.053600173770927295,0.38095238095238093,-0.4169738752523863,-0.07243399211284557,120,105,15
绩效数据,-0.010896262496480125,0.42857142857142855,-0.22683875729724473,-0.016872717453102964,120,105,20
绩效数据,0.017480452293769932,0.42857142857142855,-0.10044756906314967,0.027792201899214667,120,105,25
绩效数据,-0.04281741459034405,0.40476190476190477,-0.36893017780077664,-0.062525449067938,130,105,5
绩效数据,-0.010498732780073072,0.5,-0.2250671118047992,-0.015426004727437532,130,105,10
绩效数据,0.009651341535878322,0.42857142857142855,-0.13536571425703928,0.015183060034583177,130,105,15
绩效数据,-0.0511945309891072,0.4523809523809524,-0.4068670358805302,-0.07507243736460367,130,105,20
绩效数据,-0.06689810155906872,0.4523809523809524,-0.47702561258741594,-0.1008488640120554,130,105,25
绩效数据,-0.10375269914402896,0.35714285714285715,-0.6413423615343915,-0.1315940761452865,140,105,5
绩效数据,-0.13056254334468864,0.30952380952380953,-0.7613553723650216,-0.16245373634455856,140,105,10
绩效数据,-0.10070332662931802,0.40476190476190477,-0.627997391947432,-0.13204105677051192,140,105,15
绩效数据,-0.08383543780682379,0.38095238095238093,-0.5528691395211341,-0.11372054731978948,140,105,20
绩效数据,-0.07151079569734109,0.38095238095238093,-0.49793524705377,-0.102805860800466,140,105,25
绩效数据,-0.06713903143190625,0.40476190476190477,-0.47810115786577906,-0.09227065743848718,150,105,5
绩效数据,-0.04821372071495367,0.35714285714285715,-0.39378111199668836,-0.07297712773789491,150,105,10
绩效数据,-0.04981712109709269,0.35714285714285715,-0.4010368901641508,-0.07159779671573617,150,105,15
绩效数据,-0.05682149002536052,0.40476190476190477,-0.43292783374790267,-0.08370203928247583,150,105,20
绩效数据,-0.046561886134729225,0.47619047619047616,-0.3873130405624202,-0.06973971256994514,150,105,25
绩效数据,-0.04605598347464668,0.42857142857142855,-0.384240271418982,-0.07059846409735945,160,105,5
绩效数据,-0.020910404585670395,0.47619047619047616,-0.2723426115967669,-0.031416365781428625,160,105,10
绩效数据,-0.006470002417669818,0.47619047619047616,-0.2079242155724804,-0.009675951308066633,160,105,15
绩效数据,0.0020002256901296978,0.5,-0.17010359948658754,0.002958560259453251,160,105,20
绩效数据,0.01188015173097412,0.5476190476190477,-0.1259188872197199,0.016798078444013403,160,105,25
绩效数据,-0.040887901844798735,0.38095238095238093,-0.36192184984522047,-0.058242625579265093,170,105,5
绩效数据,-0.012170513230687519,0.42857142857142855,-0.23353259369435497,-0.016983177625458194,170,105,10
绩效数据,-0.0002845371678096287,0.4523809523809524,-0.1803860743952225,-0.00041022622114276314,170,105,15
绩效数据,-0.00038631193357052673,0.5,-0.18109703154267437,-0.0005453075375392348,170,105,20
绩效数据,0.047347824466341004,0.5476190476190477,0.032970456455757545,0.07155424802746686,170,105,25
绩效数据,0.009484120124143569,0.5,-0.13664721120585538,0.01255317658864577,180,105,5
绩效数据,0.00789953729138948,0.47619047619047616,-0.14394509951760123,0.010735690497313191,180,105,10
绩效数据,0.009765527856802736,0.5476190476190477,-0.1356436166841524,0.013438313828476703,180,105,15
绩效数据,0.007843825877648758,0.5476190476190477,-0.1442775399642096,0.011095587505552066,180,105,20
绩效数据,0.013408261949544142,0.5952380952380952,-0.11945730442925492,0.019173127605258015,180,105,25
绩效数据,-0.002195686720149914,0.4523809523809524,-0.18930095146063897,-0.003124467684108761,190,105,5
绩效数据,-0.02693608240046319,0.5,-0.30031401574820504,-0.036353377462708635,190,105,10
绩效数据,0.001085437568053571,0.5238095238095238,-0.17480911071395888,0.0014801756436056848,190,105,15
绩效数据,0.010919579880207086,0.5,-0.13106476039263876,0.015718562142489664,190,105,20
绩效数据,0.04571311713231796,0.5476190476190477,0.025761187314782955,0.07191101476637722,190,105,25
绩效数据,-0.006473478446696435,0.5,-0.20876181874183156,-0.00925085686166655,200,105,5
绩效数据,0.0018841028442679875,0.47619047619047616,-0.17178345047456256,0.002785737522393223,200,105,10
绩效数据,0.022868709774502838,0.5238095238095238,-0.07723892282880657,0.0350922079884078,200,105,15
绩效数据,0.027165814066303362,0.5238095238095238,-0.057889662984510794,0.04179917387871269,200,105,20
绩效数据,-0.0028824520694497036,0.5238095238095238,-0.19348125240507827,-0.004540144437443484,200,105,25
绩效数据,0.03510073698945737,0.4523809523809524,-0.02209020528156324,0.053106983521738246,210,105,5
绩效数据,0.05093786619124252,0.5238095238095238,0.049342071983933006,0.07826847837239793,210,105,10
绩效数据,0.052863065144235,0.5238095238095238,0.05804971894599094,0.0843014532501305,210,105,15
绩效数据,0.047103855407750306,0.5238095238095238,0.032061997990038865,0.07259470370206118,210,105,20
绩效数据,0.021424181708840084,0.5476190476190477,-0.08383718629028589,0.035472759028664085,210,105,25
绩效数据,0.04244187372546682,0.5238095238095238,0.011019279991937662,0.06404467309141422,220,105,5
绩效数据,0.06292970493997796,0.5952380952380952,0.10349929578644093,0.09746813398111044,220,105,10
绩效数据,0.04925441189624502,0.5952380952380952,0.0417729617353656,0.07543000662493228,220,105,15
绩效数据,0.08396165679972944,0.5476190476190477,0.1985110873126116,0.13626543563863272,220,105,20
绩效数据,0.07907715549858851,0.5476190476190477,0.176479421825963,0.1366639784093026,220,105,25
绩效数据,0.05091041785765982,0.5238095238095238,0.04924838475045785,0.07463803728969748,230,105,5
绩效数据,0.1012055762368429,0.5476190476190477,0.2764180945061085,0.15147084533102598,230,105,10
绩效数据,0.11071524808192668,0.5476190476190477,0.319451533327226,0.17700700472900854,230,105,15
绩效数据,0.08334565309310094,0.5714285714285714,0.19577835096644822,0.13795183932266208,230,105,20
绩效数据,0.045357515179085706,0.5,0.024193645407991925,0.07719136380416718,230,105,25
绩效数据,0.006295017670361336,0.4523809523809524,-0.15004840572858688,0.010717123595308886,120,110,5
绩效数据,-0.029894711408532393,0.38095238095238093,-0.3111683264099501,-0.04994454920721,120,110,10
绩效数据,-0.04179771757428197,0.38095238095238093,-0.3643871080150138,-0.06277674037974874,120,110,15
绩效数据,-0.06190906413588837,0.4523809523809524,-0.4542208518936608,-0.08338899812687704,120,110,20
绩效数据,-0.01339081270395548,0.4523809523809524,-0.23813145707888683,-0.023326039923465394,120,110,25
绩效数据,-0.014856221916841328,0.4523809523809524,-0.24436790756825458,-0.0250044047282812,130,110,5
绩效数据,0.006967341066717703,0.4523809523809524,-0.1472277133263372,0.012013819994482075,130,110,10
绩效数据,-0.031099718891044126,0.42857142857142855,-0.31711475234107084,-0.04191408666301723,130,110,15
绩效数据,-0.019081803115924667,0.47619047619047616,-0.26358746293302043,-0.03136567511892324,130,110,20
绩效数据,-0.04238216519504179,0.47619047619047616,-0.36760066176005496,-0.07318158195212625,130,110,25
绩效数据,-0.09885379908057157,0.42857142857142855,-0.6194637024381899,-0.1305863129901151,140,110,5
绩效数据,-0.10502477376508124,0.42857142857142855,-0.6472067714710203,-0.1387717236557456,140,110,10
绩效数据,-0.05795843868350825,0.4523809523809524,-0.43711956766327387,-0.0854641080417672,140,110,15
绩效数据,-0.0630933640659479,0.42857142857142855,-0.4602220614307313,-0.0909596687023038,140,110,20
绩效数据,-0.04280733855721297,0.4523809523809524,-0.3697329873957188,-0.06565850128491382,140,110,25
绩效数据,-0.027237404380841324,0.5,-0.300018665029737,-0.042111553159630416,150,110,5
绩效数据,-0.06431855928134778,0.4523809523809524,-0.465693520464051,-0.09327986889561234,150,110,10
绩效数据,-0.07479685328642582,0.42857142857142855,-0.5126162179800252,-0.109439370844433,150,110,15
绩效数据,-0.028129254442588403,0.4523809523809524,-0.3046194941003007,-0.044003297203198365,150,110,20
绩效数据,-0.009295386978012354,0.40476190476190477,-0.22056516312206298,-0.015466793753065908,150,110,25
绩效数据,-0.01875621473777156,0.4523809523809524,-0.2623419214956734,-0.028174862137487086,160,110,5
绩效数据,-0.036361469015464665,0.4523809523809524,-0.34142920485170464,-0.051086643556782496,160,110,10
绩效数据,0.00951995275474693,0.5,-0.13638389680160531,0.014175606606921971,160,110,15
绩效数据,0.023305879778324323,0.5476190476190477,-0.07473502710997833,0.03635661991089761,160,110,20
绩效数据,0.06553348771906609,0.5476190476190477,0.11436774046878335,0.103517468591703,160,110,25
绩效数据,0.03247154252046203,0.5,-0.03368915499624327,0.047808144012332764,170,110,5
绩效数据,0.03502528951318151,0.5238095238095238,-0.02227154342434398,0.05293571040379193,170,110,10
绩效数据,0.024807000304664983,0.5238095238095238,-0.06803634810996458,0.03798160837652771,170,110,15
绩效数据,0.06665138595388864,0.5476190476190477,0.11954441412964219,0.11053060411562361,170,110,20
绩效数据,0.087835096246901,0.5714285714285714,0.21470158522128496,0.14518288251021297,170,110,25
绩效数据,0.02694409132199871,0.5,-0.05846666001918846,0.03926197779188582,180,110,5
绩效数据,0.0301768761712069,0.5238095238095238,-0.044052382771372835,0.04565611420915416,180,110,10
绩效数据,0.01826218333531049,0.5714285714285714,-0.09752692655051656,0.027211344689557822,180,110,15
绩效数据,0.04110248346312306,0.5476190476190477,0.00494724418266165,0.06472101538555662,180,110,20
绩效数据,0.062480727873211794,0.5714285714285714,0.10101392318981532,0.10267330342673653,180,110,25
绩效数据,-0.0007600176268689474,0.5,-0.18286066840542867,-0.0011193940946168904,190,110,5
绩效数据,0.018843891331090656,0.5476190476190477,-0.09492595282950943,0.028418627528341595,190,110,10
绩效数据,0.04355214625000059,0.5714285714285714,0.01595924771012106,0.06840521151978918,190,110,15
绩效数据,0.03980402519941362,0.5476190476190477,-0.0008833564863492889,0.06844159878600804,190,110,20
绩效数据,0.0749273595080382,0.5952380952380952,0.15752203274626253,0.13781432156197357,190,110,25
绩效数据,-0.0033611531793411586,0.5714285714285714,-0.19478205936419846,-0.004687909288723212,200,110,5
绩效数据,0.005537319879777014,0.5,-0.15532020961675594,0.008086242062310709,200,110,10
绩效数据,-0.01007099234790243,0.5,-0.22573338016807754,-0.01559111926806889,200,110,15
绩效数据,0.03796150330331449,0.5238095238095238,-0.00919526460442126,0.06667350798762098,200,110,20
绩效数据,0.07969706363172713,0.5238095238095238,0.1791822768338693,0.14646458354439088,200,110,25
绩效数据,0.010790082428366654,0.5238095238095238,-0.13169179284826363,0.01613850159769338,210,110,5
绩效数据,0.020325829578546895,0.5238095238095238,-0.08873960457696721,0.03148190634868452,210,110,10
绩效数据,0.06505709042293906,0.5238095238095238,0.11308902602034045,0.11591315351482198,210,110,15
绩效数据,0.06100952672223747,0.5476190476190477,0.09483088379542375,0.10885913125816835,210,110,20
绩效数据,0.057433307503567343,0.5476190476190477,0.07869513379603629,0.10659767773166023,210,110,25
绩效数据,0.08955856607214674,0.5714285714285714,0.22371245985833396,0.14186621652718825,220,110,5
绩效数据,0.0908676360010241,0.5476190476190477,0.22965362484335825,0.144638354868133,220,110,10
绩效数据,0.08372821655579754,0.5714285714285714,0.19742964494321633,0.15057590101349427,220,110,15
绩效数据,0.09093346783662848,0.5476190476190477,0.23000607356482117,0.17487915380030888,220,110,20
绩效数据,0.10120102202602732,0.5,0.2764468035699083,0.1904533016143593,220,110,25
绩效数据,0.09419355399676488,0.5238095238095238,0.24470144154902412,0.14882696280363059,230,110,5
绩效数据,0.10081074173556526,0.5714285714285714,0.2746339861385574,0.16771001502561597,230,110,10
绩效数据,0.12788962636388024,0.5476190476190477,0.39710562183477305,0.22229086076578988,230,110,15
绩效数据,0.14684919616449,0.5952380952380952,0.4829097289702326,0.28467812869205333,230,110,20
绩效数据,0.11204366663113152,0.6190476190476191,0.3255052639831846,0.2058723608562267,230,110,25
绩效数据,-0.07771284259936473,0.38095238095238093,-0.5240807623287745,-0.10591165004388706,120,115,5
绩效数据,-0.05350856208586974,0.40476190476190477,-0.4163107083315898,-0.08252144478192092,120,115,10
绩效数据,-0.021634416547179902,0.4523809523809524,-0.27456166937516824,-0.03881795284734901,120,115,15
绩效数据,-0.030425211044597944,0.42857142857142855,-0.3138748483697588,-0.0520221745217259,120,115,20
绩效数据,-0.03066078297345398,0.42857142857142855,-0.315156960806138,-0.0471222907151276,120,115,25
绩效数据,-0.03943229677475213,0.40476190476190477,-0.3538486372444665,-0.06411936541041678,130,115,5
绩效数据,-0.02794171245413901,0.4523809523809524,-0.3028059803078026,-0.043590091380788086,130,115,10
绩效数据,0.006631989905141911,0.5238095238095238,-0.1488318856932472,0.011877632838414793,130,115,15
绩效数据,-0.03435042742103178,0.4523809523809524,-0.3317077236048402,-0.06470807023121714,130,115,20
绩效数据,0.025414761827083243,0.42857142857142855,-0.06508717344691689,0.04965715579771687,130,115,25
绩效数据,-0.03991940978474395,0.4523809523809524,-0.35645474339625743,-0.07116391911303162,140,115,5
绩效数据,-0.06685996991040133,0.38095238095238093,-0.4767819762719681,-0.10965574928954273,140,115,10
绩效数据,-0.0522393228807414,0.42857142857142855,-0.41159276834184005,-0.08655140725532232,140,115,15
绩效数据,-0.010735674291621367,0.4523809523809524,-0.226477646404781,-0.018821972587900124,140,115,20
绩效数据,-0.04118834073475364,0.42857142857142855,-0.3625033014372867,-0.06831368801964778,140,115,25
绩效数据,-0.08397890290085552,0.42857142857142855,-0.5532920168417971,-0.1195048150603378,150,115,5
绩效数据,-0.08224782087759697,0.42857142857142855,-0.5457762872865591,-0.11573983187148705,150,115,10
绩效数据,-0.0975042989607896,0.40476190476190477,-0.6140953990629702,-0.12507325954435936,150,115,15
绩效数据,-0.05574116565235865,0.42857142857142855,-0.4280958999041953,-0.08065790811679314,150,115,20
绩效数据,0.023109269059816695,0.47619047619047616,-0.07558150949039397,0.03738155644159292,150,115,25
绩效数据,-0.05359761640895877,0.42857142857142855,-0.4179207202373616,-0.0785030186690654,160,115,5
绩效数据,-0.03131607052086827,0.4523809523809524,-0.3188688225622787,-0.04775834205529445,160,115,10
绩效数据,0.01980380705022866,0.5476190476190477,-0.0903714523670904,0.03176853878508885,160,115,15
绩效数据,0.019166700872941256,0.5,-0.09326358103078386,0.03069694508247897,160,115,20
绩效数据,0.045533977526489355,0.5,0.024784342699127236,0.07309049935288514,160,115,25
绩效数据,-0.007223205337022365,0.5476190476190477,-0.2112940934957878,-0.01129802633046052,170,115,5
绩效数据,0.015840051304622627,0.5952380952380952,-0.10815463529592245,0.02566046869925382,170,115,10
绩效数据,0.025499338083717626,0.5476190476190477,-0.06493614959653132,0.04192129036480357,170,115,15
绩效数据,0.09513248154268816,0.5476190476190477,0.2473511459553857,0.15696977659584924,170,115,20
绩效数据,0.05832723600753198,0.5476190476190477,0.08224163768830757,0.0943332787496324,170,115,25
绩效数据,0.06823851443478102,0.5714285714285714,0.1264862645400232,0.10680664056893076,180,115,5
绩效数据,0.09414278649985919,0.5952380952380952,0.24290876917863727,0.1584674048102559,180,115,10
绩效数据,0.056499879767221595,0.5476190476190477,0.07404071228987069,0.09593912389248659,180,115,15
绩效数据,0.041976543539151256,0.5476190476190477,0.008869511103558924,0.06986509960451708,180,115,20
绩效数据,0.040551517790045954,0.5476190476190477,0.002477846153597104,0.06799556673087477,180,115,25
绩效数据,0.012264708550515202,0.5476190476190477,-0.12443222535129961,0.01835574460812816,190,115,5
绩效数据,0.0557792076970931,0.5238095238095238,0.07081294355646496,0.10442627143764645,190,115,10
绩效数据,0.028927364400549216,0.5,-0.049744147678603905,0.05196896571159858,190,115,15
绩效数据,0.06135252288123039,0.5476190476190477,0.09625867721824494,0.11206494306167934,190,115,20
绩效数据,0.03929925171695414,0.5476190476190477,-0.003159658025958166,0.0673519990579659,190,115,25
绩效数据,0.032503840778371984,0.5952380952380952,-0.03367725583472091,0.05331053492301516,200,115,5
绩效数据,0.05571207690468705,0.5714285714285714,0.07082859565783553,0.09692343530545847,200,115,10
绩效数据,0.09285292425273317,0.5714285714285714,0.23840078529492198,0.16766982081527468,200,115,15
绩效数据,0.105060826623941,0.5238095238095238,0.2936197477246889,0.19278052422092923,200,115,20
绩效数据,0.0558623376991878,0.47619047619047616,0.07158646887949642,0.10418711510752313,200,115,25
绩效数据,0.04419613182722659,0.5476190476190477,0.018920749468699614,0.07766607175220781,210,115,5
绩效数据,0.058465647289463574,0.5238095238095238,0.0833047038191671,0.10753998131573438,210,115,10
绩效数据,0.07408503309308734,0.5476190476190477,0.15384440824021653,0.13594173942427068,210,115,15
绩效数据,0.10816989115007569,0.5714285714285714,0.3078170158551881,0.19731579384464845,210,115,20
绩效数据,0.08850937210146115,0.5714285714285714,0.21902491187596634,0.16577561062648902,210,115,25
绩效数据,0.08072094877444758,0.5714285714285714,0.1838053315158364,0.14432808706463102,220,115,5
绩效数据,0.07823375933675725,0.5714285714285714,0.1725973568047415,0.14355441149058362,220,115,10
绩效数据,0.08128411817164372,0.5476190476190477,0.18639111168153744,0.1482726859893753,220,115,15
绩效数据,0.11526153863718869,0.5238095238095238,0.33994392615098684,0.2158816800488087,220,115,20
绩效数据,0.058544575776450225,0.5238095238095238,0.0837383965972669,0.1047100067433879,220,115,25
绩效数据,0.033878548736842484,0.5714285714285714,-0.027629052277584026,0.05449560194526169,230,115,5
绩效数据,0.04830103161938659,0.5714285714285714,0.03747447213758121,0.08932680042826256,230,115,10
绩效数据,0.0748061485550855,0.5238095238095238,0.15718568939760116,0.1409880285524922,230,115,15
绩效数据,0.1125904380146121,0.5714285714285714,0.32795377627230293,0.21555204272209402,230,115,20
绩效数据,0.1331084688922981,0.5238095238095238,0.4207720045088635,0.24749290369065377,230,115,25
